#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 08 14 02 50  63  1.5  1.8  0.14 99.00  3.13 999 1020.4  14.0  14.3 999.0 99.0 99.00
2014 08 14 03 50  58  2.3  2.8  0.11 99.00  3.05 999 1020.8  13.9  14.0 999.0 99.0 99.00
2014 08 14 04 50  72  0.7  0.9  0.11 99.00  2.94 999 1021.0  13.7  13.8 999.0 99.0 99.00
2014 08 14 05 50 277  0.3  0.6  0.13 99.00  3.16 999 1020.7  13.5  13.5 999.0 99.0 99.00
2014 08 14 06 50 272  1.7  1.9  0.12 99.00  3.23 999 1020.7  13.2  13.7 999.0 99.0 99.00
2014 08 14 07 50 270  2.1  2.3  0.09 99.00  3.15 999 1020.7  13.2  13.5 999.0 99.0 99.00
2014 08 14 08 50 291  2.1  2.6  0.09 99.00  3.12 999 1020.7  13.1  13.1 999.0 99.0 99.00
2014 08 14 09 50 298  1.9  2.0  0.09 99.00  3.09 999 1020.8  13.1  13.0 999.0 99.0 99.00
2014 08 14 10 50 297  2.2  2.4  0.08 99.00  3.13 999 1021.3  13.1  12.9 999.0 99.0 99.00
2014 08 14 11 50 305  2.0  2.2  0.08 99.00  3.17 999 1021.6  13.2  12.9 999.0 99.0 99.00
2014 08 14 12 50 352  0.9  1.1  0.08 99.00  3.16 999 1021.6  13.5  13.0 999.0 99.0 99.00
2014 08 14 13 50  51  2.0  2.3  0.08 99.00  3.11 999 1021.7  13.5  13.2 999.0 99.0 99.00
2014 08 14 14 50  77  1.7  2.3  0.09 99.00  3.14 999 1021.7  13.7  13.4 999.0 99.0 99.00
2014 08 14 15 50 118  0.2  0.7  0.10 99.00  3.09 999 1021.8  14.4  14.2 999.0 99.0 99.00
2014 08 14 16 50 127  0.1  0.7  0.07 99.00  3.03 999 1021.4  14.5  15.5 999.0 99.0 99.00
2014 08 14 17 50 165  1.4  1.7  0.07 99.00  2.81 999 1020.8  14.7  15.4 999.0 99.0 99.00
2014 08 14 18 50 207  3.1  3.6  0.08 99.00  2.78 999 1020.3  14.9  15.1 999.0 99.0 99.00
2014 08 14 19 50 211  4.2  4.8  0.07 99.00  2.80 999 1019.6  15.1  14.8 999.0 99.0 99.00
2014 08 14 20 50 220  3.7  4.2  0.07 99.00  3.18 999 1019.2  15.3  14.7 999.0 99.0 99.00
2014 08 14 21 50 212  3.6  4.2  0.10 99.00  3.10 999 1018.7  15.5  14.6 999.0 99.0 99.00
2014 08 14 22 50 202  2.9  3.4  0.09 99.00  2.72 999 1018.1  15.4  14.8 999.0 99.0 99.00
2014 08 14 23 50 192  3.0  3.4  0.07 99.00  2.73 999 1017.4  15.7  14.5 999.0 99.0 99.00
2014 08 15 00 50 209  2.5  2.7  0.08 99.00  2.78 999 1017.0  15.5  14.2 999.0 99.0 99.00
2014 08 15 01 50 205  2.5  2.7  0.07 99.00  2.71 999 1016.7  15.1  14.2 999.0 99.0 99.00
2014 08 15 02 50 205  2.1  2.3  0.09 99.00  2.80 999 1016.5  15.0  13.8 999.0 99.0 99.00
2014 08 15 03 50 217  2.6  3.0  0.08 99.00  2.68 999 1016.4  14.9  13.6 999.0 99.0 99.00
2014 08 15 04 50 207  2.6  2.8  0.08 99.00  2.66 999 1016.1  15.0  13.6 999.0 99.0 99.00
2014 08 15 05 50 193  2.0  2.1  0.08 99.00  2.64 999 1016.1  14.4  13.6 999.0 99.0 99.00
2014 08 15 06 50 214  2.3  2.4  0.10 99.00  2.61 999 1015.7  14.6  13.5 999.0 99.0 99.00
2014 08 15 07 50 254  1.7  2.1  0.09 99.00  2.55 999 1015.6  14.3  13.5 999.0 99.0 99.00
2014 08 15 08 50 220  2.8  3.1  0.09 99.00  2.63 999 1015.3  14.5  13.6 999.0 99.0 99.00
2014 08 15 09 50 222  3.7  4.2  0.07 99.00  2.41 999 1015.1  14.8  13.8 999.0 99.0 99.00
2014 08 15 10 50 215  3.9  4.4  0.10 99.00  2.53 999 1015.0  14.9  14.0 999.0 99.0 99.00
2014 08 15 11 50 222  4.6  5.1  0.14 99.00  2.68 999 1015.1  14.9  14.1 999.0 99.0 99.00
2014 08 15 12 50 231  4.1  4.6  0.16 99.00  2.56 999 1015.2  15.0  14.2 999.0 99.0 99.00
2014 08 15 13 50 224  3.6  4.1  0.19 99.00  2.77 999 1014.9  15.0  14.2 999.0 99.0 99.00
2014 08 15 14 50 216  3.8  4.3  0.19 99.00  2.93 999 1014.4  15.0  14.1 999.0 99.0 99.00
2014 08 15 15 50 222  4.6  5.2  0.21 99.00  2.99 999 1014.1  15.2  14.0 999.0 99.0 99.00
2014 08 15 16 50 216  4.4  4.8  0.22 99.00  2.93 999 1013.5  15.3  13.9 999.0 99.0 99.00
2014 08 15 17 50 215  4.4  5.0  0.29  3.45  2.92 999 1013.0  15.6  13.6 999.0 99.0 99.00
2014 08 15 18 50 219  4.2  4.6  0.28  3.13  2.96 999 1012.3  15.8  13.7 999.0 99.0 99.00
2014 08 15 19 50 218  4.2  4.6  0.25  3.23  2.94 999 1011.6  16.3  13.9 999.0 99.0 99.00
2014 08 15 20 50 216  3.5  3.9  0.26  3.33  3.04 999 1011.1  16.4  14.0 999.0 99.0 99.00
2014 08 15 21 50 211  2.6  2.7  0.24 99.00  3.06 999 1010.6  16.2  14.1 999.0 99.0 99.00
2014 08 15 22 50 201  3.3  3.7  0.23 99.00  3.06 999 1009.8  16.7  14.2 999.0 99.0 99.00
2014 08 15 23 50 203  3.9  4.2  0.25  3.33  3.07 999 1009.3  17.3  14.2 999.0 99.0 99.00
2014 08 16 00 50 209  5.1  5.5  0.25 99.00  3.03 999 1008.4  17.3  14.1 999.0 99.0 99.00
2014 08 16 01 50 218  6.0  6.6  0.27  3.23  2.97 999 1008.0  17.8  14.2 999.0 99.0 99.00
2014 08 16 02 50 222  6.5  7.4  0.32  2.86  2.79 999 1007.8  18.0  14.3 999.0 99.0 99.00
2014 08 16 03 50 226  6.8  7.3  0.35  3.03  2.77 999 1007.3  18.6  14.6 999.0 99.0 99.00
2014 08 16 04 50 232  5.5  6.0  0.35  2.86  2.75 999 1007.3  17.4  14.6 999.0 99.0 99.00
2014 08 16 05 50 257  6.3  7.3  0.36  3.33  2.93 999 1007.0  18.5  14.5 999.0 99.0 99.00
2014 08 16 06 50 270  3.3  4.3  0.33  2.86  2.88 999 1007.2  16.8  14.1 999.0 99.0 99.00
2014 08 16 07 50 266  5.6  6.8  0.34  3.33  3.06 999 1007.2  17.3  14.0 999.0 99.0 99.00
2014 08 16 08 50 276  4.7  5.3  0.42  3.57  3.16 999 1007.4  17.1  14.0 999.0 99.0 99.00
2014 08 16 09 50 320  3.9  4.5  0.44  3.45  3.39 999 1008.0  16.7  13.9 999.0 99.0 99.00
2014 08 16 10 50 339  3.1  3.5  0.42  4.17  3.51 999 1009.2  16.5  13.9 999.0 99.0 99.00
2014 08 16 11 50  21  4.9  5.8  0.38  3.70  3.52 999 1009.6  16.4  14.0 999.0 99.0 99.00
2014 08 16 12 50  16  1.9  2.1  0.34  3.85  3.49 999 1010.5  15.8  14.1 999.0 99.0 99.00
2014 08 16 13 50  30  2.0  2.3  0.35  3.85  3.52 999 1010.9  16.1  14.2 999.0 99.0 99.00
2014 08 16 14 50  39  2.2  2.7  0.27  3.45  3.34 999 1011.4  16.1  14.4 999.0 99.0 99.00
2014 08 16 15 50  13  3.1  3.6  0.21 99.00  3.12 999 1012.0  16.0  14.4 999.0 99.0 99.00
2014 08 16 16 50  51  3.3  4.3  0.20 99.00  3.05 999 1012.6  16.5  14.3 999.0 99.0 99.00
2014 08 16 17 50  32  5.1  5.9  0.16 99.00  3.00 999 1012.9  16.4  14.4 999.0 99.0 99.00
2014 08 16 18 50 106  4.7  5.4  0.20 99.00  2.59 999 1013.3  15.5  14.4 999.0 99.0 99.00
2014 08 16 19 50  95  5.7  6.7  0.21 99.00  2.62 999 1013.7  15.2  14.8 999.0 99.0 99.00
2014 08 16 20 50  94  6.3  7.3  0.30  2.94  2.76 999 1014.3  15.1  14.7 999.0 99.0 99.00
2014 08 16 21 50  95  5.4  6.4  0.43  3.45  3.09 999 1014.6  15.2  14.5 999.0 99.0 99.00
2014 08 16 22 50  99  4.8  5.4  0.46  3.70  3.32 999 1015.0  15.1  14.3 999.0 99.0 99.00
2014 08 16 23 50 103  5.2  6.1  0.55  3.70  3.47 999 1015.3  14.9  14.1 999.0 99.0 99.00
2014 08 17 00 50 102  4.4  5.5  0.63  3.85  3.61 999 1015.6  14.7  13.8 999.0 99.0 99.00
2014 08 17 01 50  89  5.4  6.5  0.57  4.00  3.49 999 1015.9  14.5  13.7 999.0 99.0 99.00
2014 08 17 02 50  70  5.2  6.7  0.53  4.17  3.36 999 1016.9  14.3  13.7 999.0 99.0 99.00
2014 08 17 03 50  70  4.2  4.8  0.58  4.00  3.41 999 1017.7  14.0  13.8 999.0 99.0 99.00
2014 08 17 04 50  53  4.9  5.6  0.59  4.17  3.42 999 1018.2  13.9  13.7 999.0 99.0 99.00
2014 08 17 05 50  54  5.4  6.2  0.71  4.17  3.58 999 1017.9  13.8  13.7 999.0 99.0 99.00
2014 08 17 06 50  76  5.2  5.9  0.55  4.00  3.45 999 1018.0  13.9  13.7 999.0 99.0 99.00
2014 08 17 07 50  69  5.5  6.9  0.56  4.17  3.53 999 1017.8  13.9  13.9 999.0 99.0 99.00
2014 08 17 08 50  73  4.7  5.4  0.51  4.17  3.42 999 1018.5  13.7  14.0 999.0 99.0 99.00
2014 08 17 09 50  94  5.4  6.5  0.51  4.00  3.36 999 1018.7  13.4  14.1 999.0 99.0 99.00
2014 08 17 10 50  66  4.0  5.6  0.46  4.00  3.38 999 1019.1  12.9  14.1 999.0 99.0 99.00
2014 08 17 11 50  73  4.4  5.2  0.40  3.70  3.23 999 1019.4  12.8  14.2 999.0 99.0 99.00
2014 08 17 12 50  65  6.1  7.2  0.34  3.45  3.20 999 1019.5  12.5  14.1 999.0 99.0 99.00
2014 08 17 13 50  76  6.1  7.4  0.36  3.13  3.11 999 1019.7  12.7  14.0 999.0 99.0 99.00
2014 08 17 14 50  92  6.8  8.5  0.36  3.45  3.05 999 1019.4  12.6  13.9 999.0 99.0 99.00
2014 08 17 15 50  74  4.7  5.8  0.39  3.33  3.14 999 1019.8  12.7  13.8 999.0 99.0 99.00
2014 08 17 16 50  70  6.7  7.8  0.39  3.45  3.03 999 1019.6  12.7  13.8 999.0 99.0 99.00
2014 08 17 17 50  82  5.1  6.4  0.49  3.45  3.10 999 1019.7  12.5  13.8 999.0 99.0 99.00
2014 08 17 18 50  69  5.4  6.5  0.48  3.45  3.21 999 1019.1  12.4  13.7 999.0 99.0 99.00
2014 08 17 19 50  54  5.1  5.8  0.47  3.45  3.23 999 1018.6  12.7  13.8 999.0 99.0 99.00
2014 08 17 20 50  53  5.4  6.3  0.44  3.70  3.14 999 1017.8  13.0  13.8 999.0 99.0 99.00
2014 08 17 21 50  56  4.8  5.4  0.39  3.85  3.05 999 1017.6  13.1  13.9 999.0 99.0 99.00
2014 08 17 22 50  58  5.5  6.2  0.37  3.57  2.98 999 1017.1  13.1  14.0 999.0 99.0 99.00
2014 08 17 23 50  62  5.4  6.4  0.40  3.57  2.91 999 1016.6  13.3  14.1 999.0 99.0 99.00
2014 08 18 00 50  65  5.6  6.7  0.39  3.45  2.92 999 1016.0  13.3  14.2 999.0 99.0 99.00
2014 08 18 01 50  74  7.8  8.7  0.47  3.57  3.06 999 1014.9  13.4  14.1 999.0 99.0 99.00
2014 08 18 02 50  85  6.8 99.0 99.00 99.00 99.00 999 1015.2  13.7  14.0 999.0 99.0 99.00
2014 08 18 03 50  99  6.0  7.0  0.55  4.00  3.36 999 1014.9  14.0  13.9 999.0 99.0 99.00
2014 08 18 04 50  98  5.8  7.1  0.58  3.85  3.40 999 1014.2  13.8  13.8 999.0 99.0 99.00
2014 08 18 05 50  93  5.0  5.7  0.60  4.00  3.47 999 1013.8  13.7  13.8 999.0 99.0 99.00
2014 08 18 06 50  87  5.5  6.7  0.58  4.17  3.51 999 1012.9  13.8  13.6 999.0 99.0 99.00
2014 08 18 07 50 108  5.8  6.7  0.46  3.85  3.29 999 1011.7  14.0  13.5 999.0 99.0 99.00
2014 08 18 08 50 123  3.5  4.1  0.43  3.85  3.33 999 1011.6  14.5  13.5 999.0 99.0 99.00
2014 08 18 09 50 123  3.7  4.4  0.45  3.70  3.23 999 1011.0  14.2  13.5 999.0 99.0 99.00
2014 08 18 10 50 129  3.4  4.5  0.43  3.57  3.18 999 1011.0  14.1  13.4 999.0 99.0 99.00
2014 08 18 11 50 139  4.0  4.9  0.40  3.57  3.18 999 1010.9  14.5  13.4 999.0 99.0 99.00
2014 08 18 12 50 132  4.6  5.4  0.40  3.70  3.12 999 1010.5  14.3  13.3 999.0 99.0 99.00
2014 08 18 13 50 141  5.9  6.9  0.45  3.45  3.06 999 1009.5  14.7  13.3 999.0 99.0 99.00
2014 08 18 14 50 137  6.5  7.4  0.78  4.00  3.51 999 1008.8  14.8  13.4 999.0 99.0 99.00
2014 08 18 15 50 136  4.1  4.8  0.74  4.17  3.62 999 1008.9  14.7  13.5 999.0 99.0 99.00
2014 08 18 16 50 132  4.4  5.2  0.59  4.17  3.43 999 1008.6  14.5  13.5 999.0 99.0 99.00
2014 08 18 17 50  95  3.8  4.2  0.46  3.57  3.23 999 1008.0  14.3  13.5 999.0 99.0 99.00
2014 08 18 18 50  88  3.4  3.8  0.37  3.33  3.06 999 1008.0  14.2  13.5 999.0 99.0 99.00
2014 08 18 19 50  91  4.7  5.8  0.33  3.13  2.94 999 1007.3  14.2  13.5 999.0 99.0 99.00
2014 08 18 20 50  86  5.0  5.8  0.31  3.45  2.90 999 1006.5  14.1  13.6 999.0 99.0 99.00
2014 08 18 21 50  93  4.7  5.4  0.36  3.57  2.90 999 1006.3  14.1  13.6 999.0 99.0 99.00
2014 08 18 22 50  76  3.8  4.4  0.35  3.45  3.09 999 1006.1  14.1  13.5 999.0 99.0 99.00
2014 08 18 23 50  71  3.6  4.2  0.33  3.45  3.10 999 1005.6  14.2  13.5 999.0 99.0 99.00
2014 08 19 00 50  65  4.0  4.9  0.32  3.45  3.18 999 1005.3  14.1  13.5 999.0 99.0 99.00
2014 08 19 01 50  57  4.1  5.2  0.31  3.45  3.13 999 1005.0  14.0  13.4 999.0 99.0 99.00
2014 08 19 02 50  15  3.5  4.5  0.29  3.23  3.14 999 1005.0  13.9  13.4 999.0 99.0 99.00
2014 08 19 03 50  16  5.0  6.0  0.36  3.45  3.14 999 1004.7  13.7  13.4 999.0 99.0 99.00
2014 08 19 04 50  30  6.3  7.4  0.38  3.70  2.99 999 1004.1  13.6  13.4 999.0 99.0 99.00
2014 08 19 05 50  28  5.9  7.0  0.46  3.45  3.02 999 1003.9  13.6  13.4 999.0 99.0 99.00
2014 08 19 06 50  17  6.2  7.4  0.51  3.70  3.12 999 1003.3  13.6  13.4 999.0 99.0 99.00
2014 08 19 07 50  20  6.5  7.8  0.53  3.70  3.25 999 1002.8  13.7  13.4 999.0 99.0 99.00
2014 08 19 08 50  30  6.6  8.0  0.58  3.85  3.35 999 1002.9  13.6  13.4 999.0 99.0 99.00
2014 08 19 09 50  22  7.1  7.8  0.64  4.17  3.44 999 1003.0  13.6  13.4 999.0 99.0 99.00
2014 08 19 10 50 335  4.9  6.8  0.65  3.85  3.45 999 1003.9  13.5  13.4 999.0 99.0 99.00
2014 08 19 11 50  12  7.6  9.1  0.73  4.17  3.51 999 1003.5  13.4  13.4 999.0 99.0 99.00
2014 08 19 12 50  20  7.2  8.5  0.73  4.00  3.62 999 1003.9  13.4  13.4 999.0 99.0 99.00
2014 08 19 13 50  21  7.6  8.9  0.80  4.35  3.71 999 1004.1  13.3  13.4 999.0 99.0 99.00
2014 08 19 14 50  11  6.9  8.0  0.70  4.17  3.60 999 1004.6  13.5  13.4 999.0 99.0 99.00
2014 08 19 15 50   4  5.4  6.4  0.69  4.17  3.74 999 1005.3  13.3  13.5 999.0 99.0 99.00
2014 08 19 16 50 344  5.0  6.5  0.61  4.35  3.65 999 1005.6  13.3  13.5 999.0 99.0 99.00
2014 08 19 17 50 352  5.8  6.5  0.69  4.55  3.77 999 1005.9  13.2  13.5 999.0 99.0 99.00
2014 08 19 18 50   6  4.9  6.3  0.58  4.35  3.63 999 1006.3  13.2  13.5 999.0 99.0 99.00
2014 08 19 19 50  15  5.7  6.9  0.64  4.35  3.68 999 1006.5  13.4  13.5 999.0 99.0 99.00
2014 08 19 20 50  28  5.5  6.3  0.62  4.55  3.60 999 1006.7  13.2  13.5 999.0 99.0 99.00
2014 08 19 21 50  19  6.0  7.3  0.66  4.55  3.70 999 1006.9  13.6  13.5 999.0 99.0 99.00
2014 08 19 22 50  23  6.6  8.0  0.65  4.76  3.52 999 1007.3  13.3  13.4 999.0 99.0 99.00
2014 08 19 23 50  26  6.6  7.6  0.64  4.35  3.45 999 1007.5  13.5  13.4 999.0 99.0 99.00
2014 08 20 00 50  20  6.1  7.2  0.61  4.35  3.57 999 1007.9  13.5  13.3 999.0 99.0 99.00
2014 08 20 01 50   5  4.9  6.0  0.66  4.35  3.63 999 1008.6  13.4  13.3 999.0 99.0 99.00
2014 08 20 02 50  18  5.1  5.8  0.64  4.17  3.59 999 1008.7  13.3  13.3 999.0 99.0 99.00
2014 08 20 03 50  12  5.0  6.1  0.63  4.35  3.58 999 1008.8  13.6  13.4 999.0 99.0 99.00
2014 08 20 04 50   3  3.5  4.2  0.57  4.17  3.68 999 1009.0  13.7  13.5 999.0 99.0 99.00
2014 08 20 05 50 315  2.3  2.5  0.45  4.55  3.60 999 1009.4  13.8  13.6 999.0 99.0 99.00
2014 08 20 06 50 315  1.5  1.7  0.40  4.17  3.64 999 1009.4  14.3  13.6 999.0 99.0 99.00
2014 08 20 07 50 288  1.6  1.8  0.35  4.35  3.63 999 1009.4  14.0  13.7 999.0 99.0 99.00
2014 08 20 08 50 267  2.2  2.5  0.27  4.35  3.63 999 1009.5  14.4  14.0 999.0 99.0 99.00
2014 08 20 09 50 270  2.8  3.2  0.25 99.00  3.57 999 1009.8  14.6  14.3 999.0 99.0 99.00
2014 08 20 10 50 268  2.7  3.0  0.22 99.00  3.56 999 1010.1  14.7  14.3 999.0 99.0 99.00
2014 08 20 11 50 266  2.5  2.8  0.21 99.00  3.60 999 1010.4  14.8  14.2 999.0 99.0 99.00
2014 08 20 12 50 262  2.7  3.0  0.20 99.00  3.72 999 1011.0  14.6  13.9 999.0 99.0 99.00
2014 08 20 13 50 262  2.3  2.6  0.19 99.00  3.73 999 1011.1  14.6  13.7 999.0 99.0 99.00
2014 08 20 14 50 255  3.7  4.5  0.19 99.00  3.40 999 1011.5  14.6  13.5 999.0 99.0 99.00
2014 08 20 15 50 270  3.0  3.3  0.21 99.00  3.15 999 1012.1  14.5  13.4 999.0 99.0 99.00
2014 08 20 16 50 308  2.0  2.3  0.18 99.00  3.02 999 1012.3  14.8  13.3 999.0 99.0 99.00
2014 08 20 17 50  29  2.7  3.3  0.18 99.00  3.14 999 1012.2  14.8  14.1 999.0 99.0 99.00
2014 08 20 18 50 180  0.0  0.1  0.16 99.00  3.05 999 1012.6  15.7  15.0 999.0 99.0 99.00
2014 08 20 19 50 180  0.0  0.3  0.19 99.00  2.93 999 1013.0  16.1  15.4 999.0 99.0 99.00
2014 08 20 20 50  74  1.8  2.3  0.19 99.00  2.93 999 1013.0  15.1  14.6 999.0 99.0 99.00
2014 08 20 21 50 106  0.9  1.3  0.17 99.00  2.95 999 1013.3  15.0  14.8 999.0 99.0 99.00
2014 08 20 22 50 108  0.9  1.0  0.14 99.00  2.88 999 1013.5  15.2  15.0 999.0 99.0 99.00
2014 08 20 23 50  97  1.1  1.4  0.11 99.00  2.85 999 1013.7  15.2  14.8 999.0 99.0 99.00
2014 08 21 00 50 110  1.0  1.1  0.11 99.00  2.88 999 1014.0  15.2  14.8 999.0 99.0 99.00
2014 08 21 01 50  87  1.8  2.1  0.12 99.00  2.98 999 1014.3  15.1  15.1 999.0 99.0 99.00
2014 08 21 02 50  85  2.0  2.3  0.07 99.00  2.80 999 1014.6  15.1  15.0 999.0 99.0 99.00
2014 08 21 03 50  54  0.9  1.1  0.06 99.00  2.94 999 1014.6  14.9  15.0 999.0 99.0 99.00
2014 08 21 04 50  68  1.5  2.0  0.06 99.00  3.20 999 1014.5  15.0  14.9 999.0 99.0 99.00
2014 08 21 05 50 107  1.8  2.2  0.05 99.00  3.03 999 1014.4  14.8  14.6 999.0 99.0 99.00
2014 08 21 06 50  95  2.3  2.8  0.07 99.00  3.21 999 1014.5  14.5  14.5 999.0 99.0 99.00
2014 08 21 07 50 102  2.8  3.4  0.06 99.00  3.11 999 1014.4  13.6  14.3 999.0 99.0 99.00
2014 08 21 08 50  92  3.2  3.6  0.07 99.00  2.83 999 1014.2  13.7  14.1 999.0 99.0 99.00
2014 08 21 09 50  90  5.0  6.3  0.08 99.00  2.77 999 1013.7  13.7  13.7 999.0 99.0 99.00
2014 08 21 10 50  85  4.2  4.8  0.13 99.00  2.42 999 1014.3  14.1  13.8 999.0 99.0 99.00
2014 08 21 11 50  75  4.0  4.8  0.14 99.00  2.37 999 1014.3  14.2  13.9 999.0 99.0 99.00
2014 08 21 12 50  66  4.1  4.7  0.10 99.00  2.34 999 1014.0  14.2  13.9 999.0 99.0 99.00
2014 08 21 13 50  81  4.7  5.7  0.12 99.00  2.34 999 1014.2  14.1  14.3 999.0 99.0 99.00
2014 08 21 14 50  87  3.1  3.7  0.20 99.00  2.43 999 1014.5  14.2  14.5 999.0 99.0 99.00
2014 08 21 15 50  90  4.1  4.8  0.20 99.00  2.63 999 1014.3  14.5  14.7 999.0 99.0 99.00
2014 08 21 16 50  63  5.6  6.5  0.24 99.00  2.59 999 1013.5  15.0  15.1 999.0 99.0 99.00
2014 08 21 17 50  54  6.4  7.5  0.27  2.86  2.73 999 1013.3  14.4  15.2 999.0 99.0 99.00
2014 08 21 18 50  61  5.6  6.4  0.35  3.13  2.86 999 1013.6  15.2  15.3 999.0 99.0 99.00
2014 08 21 19 50  53  6.3  7.1  0.37  3.03  2.88 999 1013.2  15.3  15.2 999.0 99.0 99.00
2014 08 21 20 50  61  6.4  7.3  0.47  3.23  3.08 999 1013.0  15.3  15.1 999.0 99.0 99.00
2014 08 21 21 50  60  7.4  8.9  0.53  3.57  3.16 999 1012.6  15.1  14.9 999.0 99.0 99.00
2014 08 21 22 50  55  7.2  8.3  0.60  3.45  3.16 999 1012.9  14.6  14.9 999.0 99.0 99.00
2014 08 21 23 50  57  6.7  7.5  0.63  3.70  3.30 999 1013.0  14.6  14.8 999.0 99.0 99.00
2014 08 22 00 50  63  6.6  7.5  0.64  3.85  3.31 999 1013.1  14.8  14.8 999.0 99.0 99.00
2014 08 22 01 50  54  6.7  7.8  0.59  3.70  3.25 999 1013.4  14.5  14.7 999.0 99.0 99.00
2014 08 22 02 50  58  6.9  7.7  0.60  3.85  3.31 999 1013.5  14.8  14.7 999.0 99.0 99.00
2014 08 22 03 50  71  6.3  7.6  0.54  3.45  3.18 999 1013.4  14.7  14.5 999.0 99.0 99.00
2014 08 22 04 50  46  7.3  8.7  0.50  3.45  3.21 999 1013.1  14.4  14.6 999.0 99.0 99.00
2014 08 22 05 50  61  6.3  7.6  0.54  3.57  3.24 999 1013.5  14.4  14.7 999.0 99.0 99.00
2014 08 22 06 50  65  6.1  7.3  0.52  3.85  3.24 999 1013.0  14.6  14.7 999.0 99.0 99.00
2014 08 22 07 50  52  6.1  7.3  0.53  4.00  3.40 999 1013.2  14.5  14.8 999.0 99.0 99.00
2014 08 22 08 50  41  7.0  8.3  0.54  3.70  3.36 999 1013.0  14.2  14.9 999.0 99.0 99.00
2014 08 22 09 50  46  6.9  7.7  0.56  4.00  3.40 999 1013.2  14.0  15.0 999.0 99.0 99.00
2014 08 22 10 50  45  7.0  8.5  0.65  4.17  3.49 999 1013.7  14.1  15.0 999.0 99.0 99.00
2014 08 22 11 50  46  7.9  9.3  0.64  4.00  3.38 999 1014.2  13.9  15.0 999.0 99.0 99.00
2014 08 22 12 50  65  7.1  8.2  0.69  4.17  3.43 999 1014.2  14.0  14.9 999.0 99.0 99.00
2014 08 22 13 50  36  5.5  6.5  0.67  3.85  3.44 999 1014.5  14.3  14.8 999.0 99.0 99.00
2014 08 22 14 50  43  6.6  7.5  0.62  4.00  3.31 999 1014.6  14.0  14.7 999.0 99.0 99.00
2014 08 22 15 50  34  5.9  6.9  0.61  4.00  3.27 999 1014.9  14.1  14.6 999.0 99.0 99.00
2014 08 22 16 50  40  5.4  6.5  0.62  3.70  3.26 999 1015.3  14.1  14.6 999.0 99.0 99.00
2014 08 22 17 50  27  6.0  6.8  0.53  4.00  3.35 999 1015.4  14.0  14.5 999.0 99.0 99.00
2014 08 22 18 50  26  6.2  7.0  0.55  3.85  3.36 999 1015.4  14.3  14.5 999.0 99.0 99.00
2014 08 22 19 50  32  6.2  7.1  0.53  4.00  3.31 999 1015.2  14.3  14.5 999.0 99.0 99.00
2014 08 22 20 50  31  6.1  7.3  0.52  4.00  3.29 999 1015.5  14.4  14.6 999.0 99.0 99.00
2014 08 22 21 50  33  5.9  6.9  0.49  3.33  3.20 999 1015.4  14.3  14.7 999.0 99.0 99.00
2014 08 22 22 50  26  6.2  7.1  0.45  3.33  3.15 999 1015.7  14.3  14.7 999.0 99.0 99.00
2014 08 22 23 50  31  4.9  5.9  0.48  4.00  3.29 999 1016.2  14.5  14.8 999.0 99.0 99.00
2014 08 23 00 50  24  4.0  4.8  0.50  3.85  3.40 999 1016.5  14.6  14.8 999.0 99.0 99.00
2014 08 23 01 50  20  5.5  6.6  0.49  3.85  3.45 999 1016.8  14.5  14.8 999.0 99.0 99.00
2014 08 23 02 50  31  6.0  7.1  0.48  3.85  3.32 999 1016.8  14.7  14.8 999.0 99.0 99.00
2014 08 23 03 50  43  5.2  5.9  0.43  4.00  3.16 999 1017.3  14.8  14.8 999.0 99.0 99.00
2014 08 23 04 50  38  5.8  6.8  0.46  4.00  3.26 999 1017.5  14.8  14.7 999.0 99.0 99.00
2014 08 23 05 50  37  5.7  6.7  0.43  3.70  3.09 999 1017.3  14.7  14.7 999.0 99.0 99.00
2014 08 23 06 50  41  3.9  4.7  0.39  3.57  3.09 999 1017.5  14.4  14.6 999.0 99.0 99.00
2014 08 23 07 50  48  5.4  6.1  0.39  3.70  2.93 999 1017.1  14.5  14.5 999.0 99.0 99.00
2014 08 23 08 50  27  4.1  4.7  0.40  3.33  3.11 999 1017.2  14.4  14.4 999.0 99.0 99.00
2014 08 23 09 50  53  3.0  3.6  0.38  3.45  3.00 999 1017.4  14.8  14.4 999.0 99.0 99.00
2014 08 23 10 50  51  4.8  6.1  0.38  3.23  2.98 999 1017.4  15.0  14.5 999.0 99.0 99.00
2014 08 23 11 50  59  4.9  5.9  0.42  3.33  2.98 999 1017.7  14.8  14.5 999.0 99.0 99.00
2014 08 23 12 50  37  4.6  5.1  0.35  3.33  3.04 999 1018.0  14.7  14.6 999.0 99.0 99.00
2014 08 23 13 50  36  6.2  7.0  0.40  3.33  3.11 999 1018.1  14.8  14.7 999.0 99.0 99.00
2014 08 23 14 50  36  5.8  7.1  0.44  3.57  3.13 999 1018.3  14.8  14.8 999.0 99.0 99.00
2014 08 23 15 50  43  5.7  6.4  0.42  3.85  3.11 999 1018.3  14.9  14.9 999.0 99.0 99.00
2014 08 23 16 50  43  6.1  7.1  0.43  3.70  3.20 999 1018.2  15.0  15.0 999.0 99.0 99.00
