#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 07 21 04 50  37  2.3  2.5  0.07 99.00  3.02 999 1018.3   7.9   6.3 999.0 99.0 99.00
2013 07 21 05 50  47  1.7  1.9  0.06 99.00  3.13 999 1018.4   8.2   6.2 999.0 99.0 99.00
2013 07 21 06 50  60  2.1  2.3  0.06 99.00  3.12 999 1017.9   8.5   6.5 999.0 99.0 99.00
2013 07 21 07 50  53  1.9  2.0  0.08 99.00  2.92 999 1017.5   8.4   6.2 999.0 99.0 99.00
2013 07 21 08 50 349  1.5  2.1 99.00 99.00 99.00 999 1017.6   7.8   6.3 999.0 99.0 99.00
2013 07 21 09 50  23  1.5  1.7  0.06 99.00  2.96 999 1017.6   8.5   6.0 999.0 99.0 99.00
2013 07 21 10 50  62  2.1  2.6  0.06 99.00  3.12 999 1017.9   9.0   6.0 999.0 99.0 99.00
2013 07 21 11 50  70  2.8  3.1  0.05 99.00  2.96 999 1017.8   7.9   6.0 999.0 99.0 99.00
2013 07 21 12 50  81  2.6  2.7  0.06 99.00  3.20 999 1018.1   7.9   5.9 999.0 99.0 99.00
2013 07 21 13 50  84  2.7  2.8  0.05 99.00  3.28 999 1017.9   8.1   5.9 999.0 99.0 99.00
2013 07 21 14 50  78  2.9  3.2  0.05 99.00  2.86 999 1018.0   8.4   6.1 999.0 99.0 99.00
2013 07 21 15 50  75  3.1  3.5  0.05 99.00  3.00 999 1017.8   8.8   6.3 999.0 99.0 99.00
2013 07 21 16 50  59  3.1  3.5  0.06 99.00  3.02 999 1017.4   9.3   6.4 999.0 99.0 99.00
2013 07 21 17 50  73  3.0  3.2  0.07 99.00  3.34 999 1017.5   9.1   6.7 999.0 99.0 99.00
2013 07 21 18 50  49  4.5  5.0  0.04 99.00  3.12 999 1016.2   9.6   6.7 999.0 99.0 99.00
2013 07 21 19 50  57  4.3  4.8  0.04 99.00  3.25 999 1015.7   9.4   6.9 999.0 99.0 99.00
2013 07 21 20 50  60  4.0  4.4  0.06 99.00  2.67 999 1015.2   9.5   7.3 999.0 99.0 99.00
2013 07 21 21 50  49  3.5  3.7  0.05 99.00  2.59 999 1015.1   9.6   7.5 999.0 99.0 99.00
2013 07 21 22 50  48  3.8  4.3  0.04 99.00  2.67 999 1014.5   9.6   7.4 999.0 99.0 99.00
2013 07 21 23 50  60  4.5  5.1  0.06 99.00  2.63 999 1013.6   9.3   7.2 999.0 99.0 99.00
2013 07 22 00 50  55  4.2  4.7  0.17 99.00  2.79 999 1013.5   8.7   6.8 999.0 99.0 99.00
2013 07 22 01 50  50  4.0  4.5  0.26  3.33  3.02 999 1012.9   8.3   6.7 999.0 99.0 99.00
2013 07 22 02 50  55  3.8  4.3  0.32  3.70  3.28 999 1013.1   8.3   6.6 999.0 99.0 99.00
2013 07 22 03 50  80  4.2  4.6  0.30  3.70  3.27 999 1012.7   8.8   6.4 999.0 99.0 99.00
2013 07 22 04 50  82  4.4  4.9  0.26  3.45  3.18 999 1011.8   9.2   6.3 999.0 99.0 99.00
2013 07 22 05 50  89  4.6  5.1  0.24 99.00  3.19 999 1011.1   8.7   6.2 999.0 99.0 99.00
2013 07 22 06 50 102  3.9  4.2  0.22 99.00  3.09 999 1010.7   9.0   6.2 999.0 99.0 99.00
2013 07 22 07 50 122  4.1  4.6  0.20 99.00  3.10 999 1010.0   9.7   6.2 999.0 99.0 99.00
2013 07 22 08 50 129  4.4  5.0  0.21 99.00  3.12 999 1008.4   9.3   6.2 999.0 99.0 99.00
2013 07 22 09 50 128  3.9  4.2  0.20 99.00  3.02 999 1008.1   9.3   6.1 999.0 99.0 99.00
2013 07 22 10 50 136  5.7  6.1  0.18 99.00  2.99 999 1006.7  10.0   6.1 999.0 99.0 99.00
2013 07 22 11 50 155  5.8  7.0  0.19 99.00  2.69 999 1005.7   9.8   6.0 999.0 99.0 99.00
2013 07 22 12 50 167  6.5  7.0  0.24 99.00  2.71 999 1005.0  10.0   5.9 999.0 99.0 99.00
2013 07 22 13 50 183  3.8  4.4  0.28  2.74  2.73 999 1004.4   8.7   5.9 999.0 99.0 99.00
2013 07 22 14 50 184  2.1  3.1  0.30  3.33  2.84 999 1003.7   9.1   5.9 999.0 99.0 99.00
2013 07 22 15 50 250  3.9  4.5  0.29  3.45  3.04 999 1003.2  10.8   6.0 999.0 99.0 99.00
2013 07 22 16 50 241  3.6  4.0  0.33  3.13  3.05 999 1003.1  10.2   6.1 999.0 99.0 99.00
2013 07 22 17 50 219  2.9  3.2  0.50  3.45  3.32 999 1002.8  11.2   6.1 999.0 99.0 99.00
2013 07 22 18 50 196  4.6  5.0  0.49  4.00  3.38 999 1002.1  10.6   6.1 999.0 99.0 99.00
2013 07 22 19 50 210  5.9  6.4  0.48  4.17  3.52 999 1001.4  11.8   6.1 999.0 99.0 99.00
2013 07 22 20 50 219  5.8  6.3  0.42  4.00  3.39 999 1001.7  11.4   6.1 999.0 99.0 99.00
2013 07 22 21 50 263  5.8  6.3  0.42  3.85  3.28 999 1002.4  11.4   6.1 999.0 99.0 99.00
2013 07 22 22 50 295  6.1  7.3  0.33  3.57  3.03 999 1003.1  11.5   6.0 999.0 99.0 99.00
2013 07 22 23 50 276  6.4  7.5  0.38  2.74  2.80 999 1003.9  12.2   6.2 999.0 99.0 99.00
2013 07 23 00 50 279  5.2  6.3  0.45  3.45  3.11 999 1004.7  11.1   6.2 999.0 99.0 99.00
2013 07 23 01 50 274  5.9  6.7  0.46  3.85  3.27 999 1005.9  11.3   6.3 999.0 99.0 99.00
2013 07 23 02 50 269  5.1  5.5  0.43  4.17  3.36 999 1006.7  10.6   6.4 999.0 99.0 99.00
2013 07 23 03 50 247  4.5  5.1  0.49  4.17  3.47 999 1006.9  11.3   6.4 999.0 99.0 99.00
2013 07 23 04 50 287  4.9  5.5  0.45  4.17  3.60 999 1007.3  10.0   6.6 999.0 99.0 99.00
2013 07 23 05 50 292  3.8  4.1  0.43  4.35  3.63 999 1007.6   9.5   6.6 999.0 99.0 99.00
2013 07 23 06 50 315  9.1 10.5  0.38  4.17  3.40 999 1007.6  10.8   6.8 999.0 99.0 99.00
2013 07 23 07 50 318  8.7 10.0  0.50  2.74  3.00 999 1009.0  10.9   6.8 999.0 99.0 99.00
2013 07 23 08 50 306  6.4  7.7  0.53  3.70  3.28 999 1009.7  10.3   6.7 999.0 99.0 99.00
2013 07 23 09 50 309  4.2  5.0  0.47  3.45  3.26 999 1010.2   9.8   6.6 999.0 99.0 99.00
2013 07 23 10 50 313  3.5  4.3  0.44  3.70  3.20 999 1011.3   9.3   6.6 999.0 99.0 99.00
2013 07 23 11 50 332  5.7  6.2  0.36  3.70  3.07 999 1012.0   8.9   6.5 999.0 99.0 99.00
2013 07 23 12 50 339  4.2  4.5  0.34  3.57  3.11 999 1013.4   9.4   6.5 999.0 99.0 99.00
2013 07 23 13 50 313  3.6  4.1  0.29  3.03  3.00 999 1014.2   8.6   6.5 999.0 99.0 99.00
2013 07 23 14 50 328  3.5  3.8  0.35  3.45  3.12 999 1014.9   8.9   6.5 999.0 99.0 99.00
2013 07 23 15 50 279  1.5  2.0  0.34  3.57  3.13 999 1016.1   8.6   6.7 999.0 99.0 99.00
2013 07 23 16 50 223  1.5  1.8  0.29  3.13  3.09 999 1016.7  10.5   6.9 999.0 99.0 99.00
2013 07 23 17 50 233  2.2  2.6  0.26  3.03  2.99 999 1016.9   9.6   7.6 999.0 99.0 99.00
2013 07 23 18 50 233  3.3  3.6  0.26  4.00  3.37 999 1016.8   9.6   8.0 999.0 99.0 99.00
2013 07 23 19 50 229  3.4  3.9  0.23 99.00  3.49 999 1016.4  10.3   8.0 999.0 99.0 99.00
2013 07 23 20 50 211  3.7  4.0  0.25 99.00  3.57 999 1016.3  10.3   8.1 999.0 99.0 99.00
2013 07 23 21 50 207  3.5  3.8  0.21 99.00  3.63 999 1016.2   9.8   8.0 999.0 99.0 99.00
2013 07 23 22 50 221  4.1  4.7  0.17 99.00  3.71 999 1016.0   9.9   7.9 999.0 99.0 99.00
2013 07 23 23 50 233  3.5  3.8  0.14 99.00  3.56 999 1015.8   9.7   7.9 999.0 99.0 99.00
2013 07 24 00 50 238  2.3  2.5  0.13 99.00  3.45 999 1016.1   9.4   7.8 999.0 99.0 99.00
2013 07 24 01 50 243  3.2  3.5  0.13 99.00  3.13 999 1016.3   9.8   7.7 999.0 99.0 99.00
2013 07 24 02 50 247  2.6  2.8  0.14 99.00  3.07 999 1016.5   9.5   7.6 999.0 99.0 99.00
2013 07 24 03 50 270  3.5  3.7  0.16 99.00  3.13 999 1016.3  10.7   7.5 999.0 99.0 99.00
2013 07 24 04 50 279  2.6  2.9  0.16 99.00  3.14 999 1016.2  10.2   7.5 999.0 99.0 99.00
2013 07 24 05 50 244  2.4  2.7  0.16 99.00  3.30 999 1016.4   9.1   7.4 999.0 99.0 99.00
2013 07 24 06 50 291  2.5  2.7  0.16 99.00  3.08 999 1016.3   9.6   7.4 999.0 99.0 99.00
2013 07 24 07 50 293  2.4  2.6  0.15 99.00  3.25 999 1016.6   9.2   7.4 999.0 99.0 99.00
2013 07 24 08 50 310  2.3  2.4  0.18 99.00  3.50 999 1016.9   9.3   7.3 999.0 99.0 99.00
2013 07 24 09 50 302  2.0  2.2  0.13 99.00  3.55 999 1017.0  10.0   7.2 999.0 99.0 99.00
2013 07 24 10 50 209  2.5  3.4  0.12 99.00  3.67 999 1017.3   8.4   7.2 999.0 99.0 99.00
2013 07 24 11 50 234  2.0  2.4  0.10 99.00  3.50 999 1017.6   8.5   7.2 999.0 99.0 99.00
2013 07 24 12 50 224  2.4  2.6  0.10 99.00  3.44 999 1018.0   8.6   7.2 999.0 99.0 99.00
2013 07 24 13 50 217  2.6  2.9  0.09 99.00  3.44 999 1018.2   8.6   7.2 999.0 99.0 99.00
2013 07 24 14 50 218  3.7  4.1  0.09 99.00  3.45 999 1018.0   9.2   7.4 999.0 99.0 99.00
2013 07 24 15 50 225  4.2  4.6  0.08 99.00  3.17 999 1017.7   9.5   7.5 999.0 99.0 99.00
2013 07 24 16 50 231  3.5  3.9  0.06 99.00  3.29 999 1017.5   9.4   7.6 999.0 99.0 99.00
2013 07 24 17 50 221  3.7  4.3  0.09 99.00  3.56 999 1017.2  10.0   7.7 999.0 99.0 99.00
2013 07 24 18 50 218  4.0  4.4  0.07 99.00  3.56 999 1016.5  10.3   7.9 999.0 99.0 99.00
2013 07 24 19 50 217  3.7  3.9  0.08 99.00  3.10 999 1015.9  10.7   8.1 999.0 99.0 99.00
2013 07 24 20 50 206  3.7  4.1  0.10 99.00  3.11 999 1015.6  11.1   8.3 999.0 99.0 99.00
2013 07 24 21 50 212  3.3  3.5  0.11 99.00  2.73 999 1015.3  11.7   8.3 999.0 99.0 99.00
2013 07 24 22 50 208  3.6  4.0  0.11 99.00  2.68 999 1015.2  11.8   8.3 999.0 99.0 99.00
2013 07 24 23 50 187  3.1  3.3  0.10 99.00  2.68 999 1014.8  11.7   8.2 999.0 99.0 99.00
2013 07 25 00 50 194  3.2  3.4  0.10 99.00  2.72 999 1014.7  11.8   8.1 999.0 99.0 99.00
2013 07 25 01 50 181  3.6  3.9  0.09 99.00  2.72 999 1014.4  11.9   8.1 999.0 99.0 99.00
2013 07 25 02 50 168  3.5  3.9  0.08 99.00  2.77 999 1014.2  11.4   8.0 999.0 99.0 99.00
2013 07 25 03 50 180  4.7  5.1  0.08 99.00  2.76 999 1014.3  11.1   8.0 999.0 99.0 99.00
2013 07 25 04 50 189  5.1  5.5  0.08 99.00  2.57 999 1013.9  11.0   7.9 999.0 99.0 99.00
2013 07 25 05 50 204  6.5  7.4  0.16 99.00  2.37 999 1013.6  11.5   7.8 999.0 99.0 99.00
2013 07 25 06 50 202  6.1  6.9  0.33  2.74  2.65 999 1013.3  11.3   7.7 999.0 99.0 99.00
2013 07 25 07 50 204  5.9  6.6  0.33  2.94  2.69 999 1013.1  11.2   7.6 999.0 99.0 99.00
2013 07 25 08 50 261  3.6  4.4  0.34  2.94  2.73 999 1013.4  11.3   7.6 999.0 99.0 99.00
2013 07 25 09 50 235  3.1  3.7  0.31  3.03  2.95 999 1013.1  10.6   7.5 999.0 99.0 99.00
2013 07 25 10 50 227  2.2  2.8  0.33  3.23  2.97 999 1013.3  10.0   7.5 999.0 99.0 99.00
2013 07 25 11 50 209  3.8  4.2  0.36  3.33  3.07 999 1013.4  10.2   7.5 999.0 99.0 99.00
2013 07 25 12 50 204  3.2  3.5  0.28  3.33  3.07 999 1013.4  10.2   7.4 999.0 99.0 99.00
2013 07 25 13 50 215  2.9  3.4  0.27  3.33  3.04 999 1013.7   9.6   7.3 999.0 99.0 99.00
2013 07 25 14 50 204  2.6  2.9  0.24 99.00  3.03 999 1013.8   9.9   7.3 999.0 99.0 99.00
2013 07 25 15 50 196  2.2  2.6  0.23 99.00  3.04 999 1013.9  10.4   7.3 999.0 99.0 99.00
2013 07 25 16 50 349  1.2  1.8  0.22 99.00  3.04 999 1013.8  10.9   7.6 999.0 99.0 99.00
2013 07 25 17 50 118  1.3  1.8  0.20 99.00  3.07 999 1013.8  11.8   8.5 999.0 99.0 99.00
2013 07 25 18 50  20  3.4  3.8  0.17 99.00  2.97 999 1013.9  10.8   8.9 999.0 99.0 99.00
2013 07 25 19 50  37  4.3  4.7  0.15 99.00  2.94 999 1013.2   9.7   8.1 999.0 99.0 99.00
2013 07 25 20 50  43  5.8  6.6  0.13 99.00  3.05 999 1012.8   9.0   7.7 999.0 99.0 99.00
2013 07 25 21 50  39  5.4  6.1  0.13 99.00  2.55 999 1013.2   8.5   7.5 999.0 99.0 99.00
2013 07 25 22 50  57  6.1  7.2  0.23 99.00  2.43 999 1012.8   8.7   7.4 999.0 99.0 99.00
2013 07 25 23 50  51  6.4  7.2  0.30  2.74  2.63 999 1012.3   8.0   7.3 999.0 99.0 99.00
2013 07 26 00 50  31  5.8  6.8  0.34  3.23  2.89 999 1013.0   7.8   7.2 999.0 99.0 99.00
2013 07 26 01 50  57  5.5  6.4  0.42  3.33  3.04 999 1012.5   8.0   7.2 999.0 99.0 99.00
2013 07 26 02 50   1  4.9  6.5  0.41  3.57  3.16 999 1012.9   7.8   7.2 999.0 99.0 99.00
2013 07 26 03 50  15  3.8  4.8  0.47  3.57  3.36 999 1012.4   7.9   7.2 999.0 99.0 99.00
2013 07 26 04 50  10  5.2  6.1  0.44  3.57  3.33 999 1011.9   7.7   7.2 999.0 99.0 99.00
2013 07 26 05 50  28  3.8  4.8  0.43  3.70  3.33 999 1012.1   7.4   7.2 999.0 99.0 99.00
2013 07 26 06 50  13  3.4  4.0  0.37  3.85  3.30 999 1012.1   7.4   7.2 999.0 99.0 99.00
2013 07 26 07 50 343  1.9  2.6  0.36  3.85  3.35 999 1012.1   7.3   7.1 999.0 99.0 99.00
2013 07 26 08 50 343  1.7  2.0  0.37  3.85  3.27 999 1012.1   7.5   7.1 999.0 99.0 99.00
2013 07 26 09 50  14  5.1  5.9  0.36  3.85  3.33 999 1011.8   7.2   7.1 999.0 99.0 99.00
2013 07 26 10 50 112  2.9  3.5  0.33  3.70  3.29 999 1012.6   7.7   7.0 999.0 99.0 99.00
2013 07 26 11 50  42  6.8  8.1  0.31  3.70  3.24 999 1012.9   8.1   7.0 999.0 99.0 99.00
2013 07 26 12 50  44  7.5  8.7  0.48  3.85  3.45 999 1012.9   8.2   6.9 999.0 99.0 99.00
2013 07 26 13 50  36  7.4  8.9  0.64  3.70  3.48 999 1012.7   8.0   6.9 999.0 99.0 99.00
2013 07 26 14 50  36  6.5  7.7  0.69  3.85  3.46 999 1013.5   7.8   6.8 999.0 99.0 99.00
2013 07 26 15 50  21  4.9  6.0  0.75  4.55  3.67 999 1014.0   7.7   6.8 999.0 99.0 99.00
2013 07 26 16 50  38  3.5  3.9  0.74  4.55  3.86 999 1014.5   7.4   6.7 999.0 99.0 99.00
2013 07 26 17 50  26  3.7  4.3  0.82  4.76  4.10 999 1015.0   7.5   6.6 999.0 99.0 99.00
2013 07 26 18 50 329  4.3  5.4  0.81  4.55  4.00 999 1016.3   7.9   6.6 999.0 99.0 99.00
2013 07 26 19 50  11  6.3  7.7  0.89  4.76  3.87 999 1015.6   7.6   6.6 999.0 99.0 99.00
2013 07 26 20 50 360  5.7  6.7  0.83  5.26  3.98 999 1016.4   7.4   6.5 999.0 99.0 99.00
2013 07 26 21 50 356  6.1  7.1  0.81  5.26  4.01 999 1016.5   7.5   6.5 999.0 99.0 99.00
2013 07 26 22 50 333  3.8  4.6  0.79  5.88  4.11 999 1017.3   7.2   6.5 999.0 99.0 99.00
2013 07 26 23 50 326  3.8  4.4  0.79  5.56  4.21 999 1017.6   7.4   6.5 999.0 99.0 99.00
2013 07 27 00 50 326  5.1  6.3  0.77  5.26  4.18 999 1017.7   7.9   6.6 999.0 99.0 99.00
2013 07 27 01 50 320  5.1  6.2  0.68  5.56  4.11 999 1017.2   7.6   6.6 999.0 99.0 99.00
2013 07 27 02 50 312  5.6  6.3  0.64  5.56  4.14 999 1017.1   7.8   6.6 999.0 99.0 99.00
2013 07 27 03 50 319  6.0  6.9  0.70  5.00  4.10 999 1016.6   8.0   6.6 999.0 99.0 99.00
2013 07 27 04 50 311  4.8  5.5  0.72  5.00  4.01 999 1016.0   7.7   6.5 999.0 99.0 99.00
2013 07 27 05 50 304  4.7  5.5  0.70  6.25  4.26 999 1015.0   7.4   6.4 999.0 99.0 99.00
2013 07 27 06 50 286  4.6  5.4  0.65  5.88  4.27 999 1014.5   7.8   6.4 999.0 99.0 99.00
2013 07 27 07 50 286  5.1  6.2  0.60  5.88  4.09 999 1013.8   8.2   6.4 999.0 99.0 99.00
2013 07 27 08 50 294  3.8  4.3  0.60  5.56  4.14 999 1013.2   8.1   6.4 999.0 99.0 99.00
2013 07 27 09 50 290  3.6  4.1  0.58  5.56  4.07 999 1013.0   7.9   6.4 999.0 99.0 99.00
2013 07 27 10 50 292  3.9  5.0  0.54  5.26  4.11 999 1012.7   8.5   6.3 999.0 99.0 99.00
2013 07 27 11 50 291  4.9  5.6  0.53  5.56  4.13 999 1012.3   8.1   6.2 999.0 99.0 99.00
2013 07 27 12 50 281  4.4  4.8  0.49  5.26  4.05 999 1011.8   8.2   6.2 999.0 99.0 99.00
2013 07 27 13 50 285  4.1  4.6  0.53  5.26  3.95 999 1011.6   8.1   6.2 999.0 99.0 99.00
2013 07 27 14 50 286  3.6  4.3  0.48  5.00  3.77 999 1011.4   8.2   6.2 999.0 99.0 99.00
2013 07 27 15 50 267  2.5  2.7  0.47  5.26  3.63 999 1011.4   8.6   6.2 999.0 99.0 99.00
2013 07 27 16 50 293  3.3  3.8  0.46  4.55  3.69 999 1011.2   8.4   6.4 999.0 99.0 99.00
2013 07 27 17 50 277  2.1  2.3  0.46  4.35  3.64 999 1011.3   8.8   6.6 999.0 99.0 99.00
2013 07 27 18 50 334  1.9  2.2  0.39  4.00  3.47 999 1011.5   7.9   6.7 999.0 99.0 99.00
2013 07 27 19 50 355  1.5  1.8  0.38  4.00  3.60 999 1011.6   7.8   7.1 999.0 99.0 99.00
2013 07 27 20 50  48  1.4  1.6  0.32  3.85  3.52 999 1012.1   8.5   7.6 999.0 99.0 99.00
2013 07 27 21 50  43  1.5  1.8  0.29  4.00  3.54 999 1012.3   8.8   7.5 999.0 99.0 99.00
2013 07 27 22 50  10  2.2  2.4  0.27  3.85  3.51 999 1012.5   8.5   6.8 999.0 99.0 99.00
2013 07 27 23 50 329  2.3  2.7  0.24 99.00  3.52 999 1012.5   7.6   6.9 999.0 99.0 99.00
2013 07 28 00 50 341  2.5  2.9  0.22 99.00  3.49 999 1012.6   7.4   6.9 999.0 99.0 99.00
2013 07 28 01 50 333  2.4  2.6  0.19 99.00  3.43 999 1012.5   7.2   6.8 999.0 99.0 99.00
2013 07 28 02 50 319  2.4  3.0  0.18 99.00  3.35 999 1012.6   7.4   6.7 999.0 99.0 99.00
2013 07 28 03 50  10  3.6  4.2  0.13 99.00  3.35 999 1012.7   7.9   6.6 999.0 99.0 99.00
2013 07 28 04 50 329  2.1  3.0  0.13 99.00  3.38 999 1012.8   7.1   6.4 999.0 99.0 99.00
2013 07 28 05 50 300  3.4  3.6  0.11 99.00  3.26 999 1012.3   7.2   6.3 999.0 99.0 99.00
2013 07 28 06 50 284  2.8  3.0  0.09 99.00  3.14 999 1012.2   7.4   6.1 999.0 99.0 99.00
2013 07 28 07 50 289  3.9  4.3  0.08 99.00  3.05 999 1012.0   7.9   6.1 999.0 99.0 99.00
2013 07 28 08 50 307  4.7  5.2  0.08 99.00  3.30 999 1011.8   7.7   6.0 999.0 99.0 99.00
2013 07 28 09 50 309  4.9  5.5  0.07 99.00  2.77 999 1011.6   7.6   5.8 999.0 99.0 99.00
2013 07 28 10 50 311  4.6  5.1  0.07 99.00  2.66 999 1011.7   7.8   5.8 999.0 99.0 99.00
2013 07 28 11 50 325  5.3  6.1  0.20 99.00  2.34 999 1011.8   8.0   5.6 999.0 99.0 99.00
2013 07 28 12 50 300  5.0  5.9  0.21 99.00  2.45 999 1011.8   7.7   5.7 999.0 99.0 99.00
2013 07 28 13 50 290  5.3  5.9  0.27  3.23  2.68 999 1012.0   8.3   5.7 999.0 99.0 99.00
2013 07 28 14 50 291  5.2  6.1  0.31  2.86  2.95 999 1011.6   8.5   5.7 999.0 99.0 99.00
2013 07 28 15 50 292  6.1  7.0  0.62  4.17  3.59 999 1011.4   8.5   5.7 999.0 99.0 99.00
2013 07 28 16 50 292  6.1  6.7  0.50  4.00  3.28 999 1011.6   8.7   5.8 999.0 99.0 99.00
2013 07 28 17 50 290  6.4  7.3  0.48  3.70  3.22 999 1011.6   8.8   5.9 999.0 99.0 99.00
2013 07 28 18 50 305  5.1  6.1  0.50  4.00  3.16 999 1012.3   8.8   5.9 999.0 99.0 99.00
2013 07 28 19 50 286  3.1  3.6  0.50  4.00  3.31 999 1013.3  10.2   5.9 999.0 99.0 99.00
2013 07 28 20 50 317  1.8  2.3  0.43  3.85  3.42 999 1014.0  11.0   6.1 999.0 99.0 99.00
2013 07 28 21 50 297  2.6  3.0  0.47  4.35  3.49 999 1014.9  11.0   6.3 999.0 99.0 99.00
2013 07 28 22 50 249  1.1  1.5  0.46  4.00  3.60 999 1015.4  12.0   6.3 999.0 99.0 99.00
2013 07 28 23 50  29  1.0  1.3  0.49  4.17  3.70 999 1015.8  12.4   6.3 999.0 99.0 99.00
2013 07 29 00 50 120  1.8  2.3  0.47  4.55  3.80 999 1016.0  11.4   6.3 999.0 99.0 99.00
2013 07 29 01 50 186  3.3  3.8  0.49  4.17  3.81 999 1016.3  10.7   6.4 999.0 99.0 99.00
2013 07 29 02 50 249  3.1  3.5  0.47  4.17  3.89 999 1016.8   9.1   6.0 999.0 99.0 99.00
2013 07 29 03 50 204  2.6  2.9  0.49  6.25  4.12 999 1017.2   8.7   6.0 999.0 99.0 99.00
2013 07 29 04 50 227  2.8  3.3  0.47  6.25  4.26 999 1017.4   9.0   5.9 999.0 99.0 99.00
2013 07 29 05 50 268  3.5  3.8  0.49  5.88  4.34 999 1017.2   8.7   5.9 999.0 99.0 99.00
2013 07 29 06 50 243  0.7  1.3  0.55  5.88  4.53 999 1017.4   8.1   5.8 999.0 99.0 99.00
2013 07 29 07 50 223  1.7  2.0  0.50  5.88  4.59 999 1017.7   8.3   5.8 999.0 99.0 99.00
2013 07 29 08 50 236  3.2  3.6  0.46  5.56  4.56 999 1017.7   9.0   5.8 999.0 99.0 99.00
2013 07 29 09 50 226  3.0  3.4  0.36  5.26  4.37 999 1017.9   8.3   6.0 999.0 99.0 99.00
2013 07 29 10 50 237  3.3  3.5  0.37  5.26  4.47 999 1018.5   8.5   6.1 999.0 99.0 99.00
2013 07 29 11 50 220  2.5  2.8  0.37  5.26  4.47 999 1018.6   8.3   6.2 999.0 99.0 99.00
2013 07 29 12 50 228  4.4  4.7  0.31  5.00  4.38 999 1018.9   8.4   6.3 999.0 99.0 99.00
2013 07 29 13 50 227  4.3  4.6  0.26  5.00  4.26 999 1019.2   8.8   6.3 999.0 99.0 99.00
2013 07 29 14 50 230  3.1  3.3  0.24 99.00  3.85 999 1019.4   8.5   6.4 999.0 99.0 99.00
2013 07 29 15 50 229  4.0  4.7  0.19 99.00  3.56 999 1019.6   8.6   6.6 999.0 99.0 99.00
2013 07 29 16 50 222  3.7  4.4  0.17 99.00  3.47 999 1019.9   9.2   6.7 999.0 99.0 99.00
2013 07 29 17 50 225  4.1  4.5  0.17 99.00  3.24 999 1020.2   9.2   6.9 999.0 99.0 99.00
2013 07 29 18 50 225  4.4  4.7  0.17 99.00  3.19 999 1019.9   9.6   7.0 999.0 99.0 99.00
2013 07 29 19 50 233  3.2  3.5  0.15 99.00  3.14 999 1019.9  10.5   7.1 999.0 99.0 99.00
2013 07 29 20 50 208  3.1  4.0  0.15 99.00  2.95 999 1019.7  11.5   7.3 999.0 99.0 99.00
2013 07 29 21 50 204  2.3  2.5  0.16 99.00  2.91 999 1019.7  11.7   7.3 999.0 99.0 99.00
2013 07 29 22 50 221  1.8  1.9  0.14 99.00  2.94 999 1019.7  12.0   7.6 999.0 99.0 99.00
2013 07 29 23 50  46  1.3  2.5  0.15 99.00  2.98 999 1019.8  12.1   7.9 999.0 99.0 99.00
2013 07 30 00 50  96  2.9  3.1  0.11 99.00  2.98 999 1019.9  10.1   7.6 999.0 99.0 99.00
2013 07 30 01 50 105  2.9  3.3  0.10 99.00  3.11 999 1019.9   9.5   7.8 999.0 99.0 99.00
2013 07 30 02 50 117  3.2  3.5  0.08 99.00  3.00 999 1020.1   9.7   7.8 999.0 99.0 99.00
2013 07 30 03 50 138  3.3  3.5  0.08 99.00  2.98 999 1020.0  10.3   7.7 999.0 99.0 99.00
2013 07 30 04 50 130  3.4  3.7  0.07 99.00  3.08 999 1019.7  10.1   7.5 999.0 99.0 99.00
2013 07 30 05 50 154  4.1  4.4  0.06 99.00  3.11 999 1019.7  11.2   7.5 999.0 99.0 99.00
2013 07 30 06 50 178  3.5  3.8  0.06 99.00  3.11 999 1019.6  10.5   7.4 999.0 99.0 99.00
2013 07 30 07 50  86  0.9  3.1  0.05 99.00  3.43 999 1019.3  10.4   7.4 999.0 99.0 99.00
2013 07 30 08 50  27  2.6  3.0  0.05 99.00  3.25 999 1019.4  10.1   7.4 999.0 99.0 99.00
2013 07 30 09 50  72  2.8  3.1  0.04 99.00  3.34 999 1019.3   9.7   7.3 999.0 99.0 99.00
2013 07 30 10 50 151  2.2  2.4  0.04 99.00  3.47 999 1019.3  11.1   7.2 999.0 99.0 99.00
2013 07 30 11 50 221  3.2  3.8  0.03 99.00  3.38 999 1019.6  10.5   7.2 999.0 99.0 99.00
2013 07 30 12 50 208  4.4  4.9  0.05 99.00  3.23 999 1020.0  10.5   7.1 999.0 99.0 99.00
2013 07 30 13 50 220  4.4  4.9  0.07 99.00  2.60 999 1020.1  10.5   7.1 999.0 99.0 99.00
2013 07 30 14 50 229  4.0  4.4  0.11 99.00  2.44 999 1020.3  10.2   7.0 999.0 99.0 99.00
2013 07 30 15 50 227  2.9  3.1  0.12 99.00  2.45 999 1019.9  11.0   7.0 999.0 99.0 99.00
2013 07 30 16 50 195  2.5  2.7  0.13 99.00  2.61 999 1019.8   9.8   7.3 999.0 99.0 99.00
2013 07 30 17 50 224  1.4  1.5  0.10 99.00  2.50 999 1019.3  11.9   7.7 999.0 99.0 99.00
2013 07 30 18 50 150  2.1  2.4  0.09 99.00  2.57 999 1018.8  11.1   8.3 999.0 99.0 99.00
